시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
서울특별시,성동구,중식,동해루,02-2292-5342,서울특별시 성동구 고산자로8길 26,자장면,6000,짬뽕,7000,,,,
서울특별시,성동구,미용업,아씨머리방,02-2291-2874,서울특별시 성동구 고산자로8길 23-1,미용료(커트),5000,미용료(파마),20000,,,,
서울특별시,성동구,미용업,채미용실,02-2247-0471,서울특별시 성동구 용답중앙13길 14,미용료(커트),10000,미용료(파마),25000,,,,
서울특별시,성동구,미용업,은헤어,02-2234-7262,서울특별시 성동구 금호산길 57,미용료(커트),15000,미용료(파마),40000,,,,
서울특별시,성동구,세탁업,백광컴퓨터크리닝,02-2292-8310,서울특별시 성동구 마조로 59,세탁료(정장한벌),6000,와이셔츠,2000,,,,
서울특별시,성동구,세탁업,벽산세탁,02-2298-6675,서울특별시 성동구 금호로 100 벽산(아) 상가 6층,세탁료,8000,와이셔츠,3000,,,,
서울특별시,성동구,한식,송하정,02-2291-3346,서울특별시 성동구 무학봉15길 6,백반,9000,,,,,,
서울특별시,성동구,한식,고향냉면,02-2234-8043,서울특별시 성동구 독서당로 301-93,냉면,9000,보리비빔밥,8000,,,,
서울특별시,성동구,미용업,주노헤어숍,02-2298-3546,서울특별시 성동구 왕십리로24길 13-1,미용료(커트),8000,미용료(파마),25000,,,,
서울특별시,성동구,한식,전주식당,02-2295-0517,서울특별시 성동구 무학봉15가길 1,백반,8000,생선구이,10000,간장게장,10000,,
서울특별시,성동구,한식,아랫목식당,02-498-3217,서울특별시 성동구 송정 14길 14-1 (송정동),감자탕(소),26000,닭볶음탕(소),26000,,,,
서울특별시,성동구,미용업,수주머리나라,02-466-3882,서울특별시 성동구 광나루로 11길 9-1 (송정동),미용료(커트),10000,미용료(파마),30000,,,,
서울특별시,성동구,미용업,덤앤더머,02-2292-9700,서울특별시 성동구 사근동길 25-1 (사근동),미용료(커트),10000,미용료(파마),15000,,,,
서울특별시,성동구,한식,고바우생삼겹,02-498-8442,"서울특별시 성동구 동일로 221, 1층",백반,8000,,,,,,
서울특별시,성동구,기타요식업,베네토,02-3395-8858,"서울특별시 성동구 마조로 3길 7-1, 1층",페퍼로니 피자,12900,알리오올리오 스파게티,8900,,,,
서울특별시,성동구,한식,명가,02-2292-9294,서울특별시 성동구 무학봉16길 1,소불고기,10000,,,,,,
서울특별시,성동구,한식,수제비먹는닭갈비,02-2292-8557,"서울특별시 성동구 왕십리로21다길 39, 1층",칼국수,7500,비빔밥,7000,,,,
서울특별시,성동구,한식,전과함께,02-2294-6222,서울특별시 성동구 무학봉15길 28-1,백반,8000,,,,,,
서울특별시,성동구,한식,서울맛집,02-498-7775,"서울특별시 성동구 아차산로7길 29, 1층",삼겹살,16000,김치찌개,8000,,,,
서울특별시,성동구,한식,성수식당,02-464-2168,서울특별시 성동구 성수일로12길 19-1,삼겹살,16000,백반,7000,,,,
서울특별시,성동구,한식,란칼국수,0507-1349-6931,"서울특별시 성동구 성수일로8길 42, 1층 104호",칼국수,9000,열무비빔밥,8000,,,,
서울특별시,성동구,중식,착한짜장,02-461-2394,"서울특별시 성동구 아차산로7길 17-1, 1층",자장면,5500,짬뽕,7000,,,,
서울특별시,성동구,미용업,궁전미용실,,"서울특별시 성동구 성덕정길 114, 1층",미용료(커트),15000,미용료(파마),30000,,,,
서울특별시,성동구,미용업,하나미용실,02-497-5678,서울특별시 성동구 상원10길 9,미용료(커트),15000,미용료(파마),40000,,,,
서울특별시,성동구,일식,엘닷,02-469-4003,"서울특별시 성동구 성수일로12길 20, 1층 103호",모듬초밥,6900,,,,,,
서울특별시,성동구,한식,맹꽁이,02-2214-9996,서울특별시 성동구 용답중앙25길 1 (용답동) 1층,칼국수,6000,냉면,7000,,,,
서울특별시,성동구,한식,할루우치킨,02-2244-6020,서울특별시 성동구 용답19길 10-2 (용답동) 1층,치킨,17000,,,,,,
서울특별시,성동구,기타요식업,코너스톤,02-2249-9445,서울특별시 성동구 용답길 169-1 (용답동) 1층,아메리카노,3000,,,,,,
서울특별시,성동구,한식,한우공감,0507-1329-2861,서울특별시 성동구 용답중앙길 57-1 (용답동) 1층,김치찌개,8000,,,,,,
서울특별시,성동구,한식,또와,02-468-4111,서울특별시 성동구 성수일로12길 20 (성수동2가) 1층 101호,한식뷔페,7000,삼겹살,13000,,,,
서울특별시,성동구,한식,수제비먹는 닭갈비,02-2297-8522,서울특별시 성동구 왕십리로21길 14 (행당동) 1층,수제비,7500,,,,,,
서울특별시,성동구,한식,또와분식,02-6052-8083,서울특별시 성동구 마장로35나길 40 (마장동) 101호,떡볶이,5000,,,,,,
서울특별시,성동구,한식,5오돈까스,,"서울특별시 성동구 용답중앙길 57-1, 1층(용답동)",등심돈까스,9000,치즈롤돈까스,11000,,,,
서울특별시,성동구,한식,소문난순대국왕족발,02-2244-0207,"서울특별시 성동구 용답25라길 23,1층(용답동)",순대국,8000,미니족,5000,,,,
서울특별시,성동구,기타요식업,동네커피,,"서울특별시 성동구 용답중앙길 57,1층(용답동)",아메리카노,2000,,,,,,
서울특별시,성동구,기타요식업,커피로 그리는 꿈 협동조합,,"서울특별시 성동구 상원6나길 22-11, 1층(성수동1가, 성동지역경제혁신센터)",아메리카노,3000,,,,,,
서울특별시,성동구,기타요식업,창창커피,02-497-3043,서울특별시 성동구 성수일로4가길 2 (성수동2가) 1층,아메리카노,3000,,,,,,
서울특별시,성동구,한식,본떡볶이,02-2214-8795,서울특별시 성동구 용답중앙길 42 (용답동) 1층,떡볶이,4000,,,,,,
서울특별시,성동구,이용업,왕십리 이용원,,서울특별시 성동구 무학봉15길 4 (하왕십리동),커트,12000,,,,,,
서울특별시,성동구,기타요식업,꾸리찌바 베이커리,02-461-0208,서울특별시 성동구 광나루로11길 14-1 (송정동),단팥빵,1600,우유식빵,4200,,,,
서울특별시,성동구,한식,두리김치,,서울특별시 성동구 광나루로11길 40 (송정동),만두,6000,김치,10000,,,,
서울특별시,성동구,한식,참새와방앗간,02-921-5553,"서울특별시 성동구 광나루로 156, 1층(성수동1가, 신양빌딩)",부대찌개,6000,순두부찌개,6000,,,,
서울특별시,성동구,한식,신명먹거리,02-464-8075,"서울특별시 성동구 상원6길 3, 1층(성수동1가)",냉국수,8000,,,,,,
서울특별시,성동구,이용업,나이스컷,,"서울특별시 성동구 광나루로11길 38, 1층(송정동)",커트,10000,염색,15000,,,,
서울특별시,성동구,한식,뚝도국수,02-461-7220,"서울특별시 성동구 성덕정길 100, 1층(성수동2가)",잔치국수,6000,비빔국수,6500,,,,
서울특별시,성동구,기타요식업,롬누,02-6338-4292,"서울특별시 성동구 상원길 82, 1층(성수동1가)",차돌양지쌀국수,10000,,,,,,
서울특별시,광진구,한식,금강숯불생고기,,서울특별시 광진구 용마산로7길 9(중곡동),삼겹살,15000,냉면,6000,등심,33000,,
서울특별시,광진구,한식,흥부농장,02-3437-3611,서울특별시 광진구 뚝섬로59길 81-2(자양동),김치찌개,8000,냉면,6000,,,,
서울특별시,광진구,미용업,머리천국미용실,,서울특별시 광진구 뚝섬로49길 31(자양동),미용료 (파마),35000,미용료 (커트),12000,,,,
서울특별시,광진구,미용업,모짜르트헤어샵,02-447-1623,서울특별시 광진구 자양번영로1길 12(자양동),미용료 (파마),30000,미용료 (커트),12000,,,,
서울특별시,광진구,미용업,유나미용실,02-463-7832,서울특별시 광진구 동일로4길 44(자양동),미용료 (파마),40000,미용료 (커트),14000,,,,
서울특별시,광진구,미용업,이계임미용실,02-446-9831,서울특별시 광진구 자양로15길 101(자양동),미용료 (파마),30000,미용료 (커트),12000,,,,
서울특별시,광진구,미용업,헤어포인트,02-498-1746,서울특별시 광진구 능동로3길 44(자양동),미용료 (파마),30000,미용료 (커트),13000,,,,
서울특별시,광진구,미용업,조희미용실,,서울특별시 광진구 뚝섬로52나길 25,미용료 (파마),30000,미용료 (커트),10000,,,,
서울특별시,광진구,세탁업,그린세탁,,서울특별시 광진구 뚝섬로54길 57(자양동),의복수선료,4000,양복세탁료,7000,,,,
서울특별시,광진구,세탁업,으뜸크리닝,02-446-1756,서울특별시 광진구 아차산로51길 74(구의동),의복수선료,5000,양복세탁료,8000,,,,
서울특별시,광진구,세탁업,한일세탁,,서울특별시 광진구 자양번영로5길 7(자양동),의복수선료,3000,양복세탁료,7000,,,,
서울특별시,광진구,양식,겨울나그네,02-498-3650,서울특별시 광진구 능동로 147-1(화양동),돈까스,6500,,,,,,
서울특별시,광진구,미용업,이도희머리방,02-446-9924,"서울특별시 광진구 아차산로36길 39, 상가동 2층(자양동)",미용료 (파마),15000,미용료 (커트),5000,,,,
서울특별시,광진구,미용업,갤러리헤어,,서울특별시 광진구 동일로72길 46(중곡동),미용료 (파마),30000,미용료 (커트),10000,,,,
서울특별시,광진구,미용업,제이필헤어,02-3437-4063,서울특별시 광진구 자양로 183(구의동),미용료 (파마),25000,미용료 (커트),10000,,,,
서울특별시,광진구,미용업,장미미용실,,서울특별시 광진구 면목로167(중곡동),미용료 (파마),25000,미용료 (커트),10000,,,,
서울특별시,광진구,세탁업,동현세탁,02-458-6268,서울특별시 광진구 뚝섬로52라길 65(자양동),양복세탁료,7000,의복수선료,4000,,,,
서울특별시,광진구,목욕업,진아보석사우나,02-457-3355,서울특별시 광진구 자양로15길 109(자양동),목욕료,8000,,,,,,
서울특별시,광진구,한식,이삭홍두깨칼국수,02-464-8457,서울특별시 광진구 동일로72길 51(중곡동),칼국수,5000,냉면,6000,,,,
서울특별시,광진구,한식,종로식당,02-457-2411,서울특별시 광진구 아차산로 324,된장찌개,7000,김치찌개,7000,,,,
서울특별시,광진구,한식,보광식당,02-456-3707,서울특별시 광진구 아차산로 341-1 (자양동),된장찌개,7000,김치찌개,8000,,,,
서울특별시,광진구,중식,중국관,,서울특별시 광진구 긴고랑로 39(중곡동),짜장면,4000,짬뽕,5000,탕수육,17000,,
서울특별시,광진구,한식,능라도분식,02-455-0322,서울특별시 광진구 천호대로110길 50(능동),김밥,2500,돈가스,5500,된장찌개,5000,냉면,4500
서울특별시,광진구,한식,마니아우동,,서울특별시 광진구 긴고랑로 25(중곡동),냉면,7000,자장면,5000,,,,
서울특별시,광진구,미용업,자이헤어,02-457-9151,서울특별시 광진구 광나루로52길 44-1,미용료 (커트),15000,미용료 (파마),30000,,,,
서울특별시,광진구,한식,채움,02-462-8859,서울특별시 광진구 군자로 104-1,김치찌개,8000,냉면,8000,갈비탕,12000,,
서울특별시,광진구,기타요식업,달디빈,,서울특별시 광진구 능동로39길 11 1층,아메리카노,2500,국산차,3500,,,,
서울특별시,광진구,기타요식업,옥돌바베큐,02-3409-5577,서울특별시 광진구 군자로 138,치킨,15000,,,,,,
서울특별시,광진구,기타요식업,자양다방,,서울특별시 광진구 자양로15길 100,커피,2000,국산차,3000,,,,
서울특별시,광진구,미용업,헤어아이디,02-452-0981,서울특별시 광진구 능동로48길 75,미용료 (파마),35000,미용료 (커트),15000,,,,
서울특별시,광진구,기타요식업,고은별,02-453-4933,서울특별시 광진구 자양로 177,아메리카노,3000,,,,,,
서울특별시,광진구,기타요식업,보리&치킨,,서울특별시 광진구 군자로 175,치킨,15000,,,,,,
서울특별시,광진구,미용업,윤선영헤어샵,02-454-9928,서울특별시 광진구 영화사로 21-1,커트,14000,파마,40000,,,,
서울특별시,광진구,세탁업,한양세탁소,02-452-3769,서울특별시 광진구 뚝섬로46길 34,세탁료(양복1벌),8000,의복수선료,4000,,,,
서울특별시,광진구,한식,무병장수한방삼계탕,02-444-9988,서울특별시 광진구 자양번영로 65,삼계탕,13000,,,,,,
서울특별시,광진구,한식,오목대,02-433-6692,서울특별시 광진구 동일로80길 23,삼계탕,14000,삼겹살,15000,냉면,7000,,
서울특별시,광진구,중식,석기시대짜장마을,02-467-7123,서울특별시 광진구 군자로 111,자장면,4000,짬뽕,4500,탕수육,10000,,
서울특별시,광진구,미용업,미도미용실,,서울특별시 광진구 긴고랑로 149,커트,12000,파마,35000,,,,
서울특별시,광진구,미용업,서승미헤어,02-456-0773,서울특별시 광진구 용마산로24길 6,커트,8000,파마,25000,,,,
서울특별시,광진구,미용업,양컷퍼드업헤어샵,02-454-4447,"서울특별시 광진구 뚝섬로 622-1, 2층",커트,12000,파마,40000,,,,
서울특별시,광진구,미용업,정은정헤어샵,,서울특별시 광진구 자양로28길 10,커트,10000,파마,25000,,,,
서울특별시,광진구,미용업,헤어라인,,서울특별시 광진구 광나루로30나길 6-1,커트,7000,파마,30000,,,,
서울특별시,광진구,한식,다비다식당,02-466-1074,서울특별시 광진구 동일로 444,삼겹살,14000,된장찌개,7000,,,,
서울특별시,광진구,중식,세종원,02-499-1800,서울특별시 광진구 광나루로 373(군자동),자장면,6000,짬뽕,7000,,,,
서울특별시,광진구,한식,손수제치킨,02-465-0366,"서울특별시 광진구 군자로 129, 1층 (군자동)",치킨,10500,,,,,,
서울특별시,광진구,한식,위락,,"서울특별시 광진구 능동로16길 50, 1층 (화양동)",된장찌개,6500,비빔밥,7000,,,,
서울특별시,광진구,일식,구름초밥,02-6212-0678,"서울특별시 광진구 뚝섬로 678, 1층 (자양동)",초밥(10p),13000,,,,,,
서울특별시,광진구,양식,무한정수제돈가스,02-469-3122,"서울특별시 광진구 군자로 102, 1층 (군자동)",돈가스,8500,,,,,,
서울특별시,광진구,양식,하루,,"서울특별시 광진구 능동로16길 60, 1층 (화양동)",돈가스,8500,,,,,,
서울특별시,광진구,한식,새맛식당,02-444-1749,"서울특별시 광진구 자양로18길 12-3, 1층 (구의동)",삼겹살,10000,김치찌개,7000,비빔밥,7000,,
서울특별시,광진구,미용업,초원미용실,02-457-1489,서울특별시 광진구 자양로13길 79 (자양동),미용(커트),13000,미용(파마),30000,,,,
서울특별시,광진구,세탁업,중원사,,서울특별시 광진구 천호대로135길 8 (구의동),의복수선료,3000,양복세탁료,6000,,,,
서울특별시,광진구,한식,금쪽삼겹,02-6958-5792,"서울특별시 광진구 능동로16길 57, 1층(화양동)",삼겹살,11900,목살,11900,,,,
서울특별시,광진구,한식,곰곰탕,0507-1487-1216,"서울특별시 광진구 용마산로 128, 1층(중곡동)",돼지곰탕,8500,홍곰탕,9000,,,,
